id_conf,smiles,ds_CHEMPLP_1DB1,ds_CHEMPLP_3KPZ,ds_london_1DB1,ds_london_3KPZ,ds_ASE_1DB1,ds_ASE_3KPZ,ds_AHB_1DB1,ds_AHB_3KPZ,ds_AdG_1DB1,ds_AdG_3KPZ,rank_AdG_3KPZ,ECR_1DB1_new,ECR_3KPZ_new
CHEMBL1834893_17,O(C[C@H](O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)c1cc(C)c(O[C@H](CCO)CO)cc1,-125.977,-15.6607,-13.517076,-12.747156,-35.427834,-33.87196,-96.093674,-124.98737,-3.7368822,-3.529206,3194,0.007647466,0.006062651
C98234628_11,Clc1cc(Nc2ccccc2C(=O)[O-])cc(Cl)c1OCCOCCOCCSSc1ncccc1,-109.078,-14.8295,-13.490823,-12.788118,-26.691236,-27.0562,-75.883575,-118.93848,3.7439773,-1.6809002,3740,0.003025237,0.003639207
C71025575_1,Clc1c2c(nc(c1)C(=O)[O-])c(Cl)ccc2Cl,-67.0712,-20,-13.472692,-11.618711,-16.082371,-15.412055,-75.036812,-81.249634,-5.8256812,-5.5042562,1900,0.002171212,0.002389433
CHEMBL2171447_22,FC(F)(F)C(O)(\C=C\C=C(/CC)\c1cc(ccc1)CCc1cc(CO)c(cc1)CO)C(F)(F)F,-133.653,-17.1195,-13.459554,-15.796568,-29.55975,-28.809986,-86.836823,-120.6056,-9.6460857,-10.620851,4,0.007611769,0.007825877
C40273683_1,Cl[C@@H](c1sccc1C)c1cc2oc([O-])nc2cc1,-86.703,-18.6018,-13.458774,-13.2219,-20.876934,-19.901899,-83.934959,-85.634911,-6.846065,-6.7449703,798,0.002631402,0.002363078
CHEMBL3263871_5,O[C@@H]1CC(C[C@@H](O)C1=C)=C\C=C/1\[C@@H]2CC[C@H]([C@@H](CC#C[C@@H](O)C34CC5CC(C3)CC(C4)C5)C)[C@]2(CCC\1)C,-138.606,-19.7912,-13.451346,-11.69265,-39.898121,-38.091686,-73.202339,-86.975517,2.5737824,-0.34313458,4050,0.007404153,0.00328169
C12781899_16,Clc1cc(ccc1)C1(CCCCC1)C(OCC(=O)N[C@H](C)c1ccc(S(=O)(=O)N)cc1)=O,-107.737,-15.8337,-13.446548,-15.182973,-25.476223,-25.718357,-107.98695,-126.2355,-3.3691897,-5.9777875,1442,0.004975823,0.00521366
C08919696_17,Brc1cc([C@@H]2N=C(O)c3c4CC[C@@H](Cc4sc3N2)C(CC)(C)C)c(O)c(Cl)c1,-83.2561,-19.1719,-13.44332,-12.102439,-27.605896,-26.291342,-87.966965,-88.480125,-6.1892219,-5.8487773,1574,0.002364684,0.000827119
CHEMBL467212_17,O[C@@H]1CC(C[C@@H](O)C1=C)=C\C=C/1\[C@@H]2CC[C@H]([C@@H](\C=C\[C@@H](O)C34CC5CC(C3)CC(C4)C5)C)[C@]2(CCC\1)C,-115.566,-19.9299,-13.442096,-13.109614,-41.744068,-38.984924,-93.258926,-97.964157,-5.0379968,-4.7076082,2625,0.006912682,0.005277691
C02840969_54,Clc1cccc(F)c1COc1cc(ccc1)[C@H]1C2=C(OC(N)=C1C#N)C[C@@H](CC2=O)c1ccccc1,-109.609,-17.1889,-13.427061,-12.54046,-29.46456,-30.697182,-104.86324,-109.89758,-8.4532471,-8.4884996,87,0.007373915,0.005338174
CHEMBL2171449_64,O(Cc1cc(CO)c(cc1)CO)c1cc(-c2ccc(cc2CCC)C(O)(CC)CC)c(cc1)CC,-120.221,-13.2097,-13.425692,-12.412846,-30.314098,-32.378262,-100.76333,-98.743141,-3.7355762,-3.5453553,3188,0.006028773,0.002927316
C15946223_37,s1c2C[C@@H](CCc2c2c1N[C@@H](N=C2O)c1oc(cc1)-c1cc(ccc1)C(F)(F)F)C(CC)(C)C,-108.611,-18.5368,-13.420825,-12.310381,-30.202152,-31.187317,-79.576012,-102.65641,-2.6660244,-6.9862108,621,0.003281957,0.002879452
C20693796_17,S(=O)(=O)(NCCc1ccccc1)c1cc2[C@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1cccc(OC)c1O,-108.064,-18.1522,-13.394822,-12.544804,-29.960814,-32.033665,-87.671822,-100.31799,-1.3962498,-4.3627424,2846,0.003229684,0.003038456
C12401720_2,S\1C=2N(C(N)=C(C#N)[C@H](C=2C#N)c2ccc(cc2)C(C)C)C(=O)/C/1=C/c1ccc(cc1)C(C)C,-92.292,-15.0963,-13.38032,-13.915111,-31.76512,-32.06498,-86.944977,-99.583733,-6.1924391,-7.5263028,327,0.003378403,0.00528933
C57313384_28,Clc1c2c(sc1C(=O)NC(C)(C)C)c(NC(=S)NC(=O)c1cc(OC)c(OC)cc1)ccc2,-75.1223,-14.4015,-13.375634,-13.5657,-26.791025,-27.140169,-81.174698,-103.87118,-2.5128093,-2.031189,3658,0.002069574,0.002670644
C66201545_47,s1c2c(CCCC2)c(C(OC)=O)c1NC(=S)NC(=O)C(CCCOc1cc(ccc1C)C)(C)C,-95.3099,-19.8924,-13.368554,-13.105172,-29.948889,-30.967203,-88.370735,-107.9854,-2.0070348,-1.1267053,3874,0.002532236,0.004440318
C36026098_7,S(Cc1ccc(cc1)C(=O)NCC(C)C)c1[nH+]c(cc(n1)N(CCc1cc(OC)c(OC)cc1)C)C,-116.662,-11.1654,-13.36234,-11.386583,-28.25688,-29.879488,-89.716316,-91.066643,4.936626,-0.60013151,3994,0.004075919,0.000584779
C97947960_69,Brc1cc(cc(OCC)c1[O-])-c1scc(n1)CSc1nnc(n1C)-c1cc2OCOc2cc1,-103.802,-15.6261,-13.359218,-14.176222,-25.811512,-25.42445,-103.23812,-101.91418,-0.60755163,-3.989995,3028,0.004122355,0.002776771
C33653125_7,Brc1cc(ccc1)[C@H]1C2=C(OC(N)=C1C#N)\C(\CN(C2)C)=C\c1cc(Br)ccc1,-82.919,-13.6691,-13.357127,-12.660755,-24.992451,-22.918201,-79.90168,-95.337029,-4.0876188,-7.3530254,400,0.002035505,0.002273031
C85024108_8,Fc1cc(ccc1O[C@H]1C[C@H](C)[C@@H](CC1)C)C(=O)[O-],-84.4403,-18.4688,-13.353607,-10.512119,-23.41493,-23.130558,-86.688751,-88.079521,-6.9539499,-7.0017729,611,0.002687941,0.000565825
C15945756_22,Ic1cc(cc(OC)c1O)[C@H]1N=C(O)c2c3CC[C@H](Cc3sc2N1)C(CC)(C)C,-78.0899,-16.998,-13.351471,-12.824899,-26.508581,-26.557817,-78.317673,-81.518265,-1.4291723,-2.3243213,3569,0.002026671,0.001514937
CHEMBL3263872_3,O[C@@H]1CC(C[C@@H](O)C1=C)=C\C=C/1\[C@@H]2CC[C@H]([C@@H](CC#C[C@H](O)CC34CC5CC(C3)CC(C4)C5)C)[C@]2(CCC\1)C,-107.425,-19.8773,-13.33814,-11.312035,-39.813992,-40.477184,-54.406727,-84.203049,0.79825169,-1.7991319,3712,0.005279713,0.003385933
C97969157_6,Clc1cc(ccc1Cl)[C@H]1N(C(=O)C([O-])=C1C(=O)c1cc2C[C@@H](Oc2cc1)C)c1sc2cc(ccc2n1)C,-71.3649,-16.3601,-13.334525,-12.164553,-28.594397,-27.13035,-96.026001,-97.49511,-0.61205947,-1.0867486,3885,0.002829107,0.00079946
C33527939_29,S\1\C(=C\c2cc3OCOc3cc2)\C(=O)N(/C/1=C(/C(/[O-])=N/c1ccccc1C)\C#N)c1ccc(F)cc1,-68.801,-4.87524,-13.333671,-11.006013,-25.029028,-23.741739,-80.564125,-87.815826,2.1797488,5.2811389,4816,0.002008662,2.30E-05
C39854026_64,Brc1cc(c2N(Cc3cc(OC)c(OCCCCC)cc3)C(=O)/C(=N\[O-])/c2c1)C,-101.018,-13.5977,-13.329343,-12.334294,-27.482935,-27.927399,-97.071426,-104.32027,-2.1508937,-4.7697463,2590,0.003052925,0.001442126
C62587352_23,S(=O)([O-])(=Nc1ccc(cc1C)C)c1cc([N+](=O)[O-])c(NCc2ccc(NCCOC)cc2)cc1,-102.233,-8.74673,-13.326389,-12.178003,-30.477041,-30.902315,-82.617989,-107.90375,-3.099499,-2.1116195,3636,0.002748174,0.002596769
C20693792_39,S(=O)(=O)(NCCc1ccccc1)c1cc2[C@H]3[C@@H](CC=C3)[C@@H](Nc2cc1)c1cccc(OC)c1O,-109.175,-17.8042,-13.325713,-12.889691,-33.222736,-29.296627,-100.48428,-114.70734,-2.5421116,-2.6129091,3476,0.006110911,0.003693057
CHEMBL466792_26,O[C@@H]1CC(C[C@@H](O)C1=C)=C\C=C/1\[C@@H]2CC[C@H]([C@H](\C=C\C[C@@H](O)C34CC5CC(C3)CC(C4)C5)C)[C@]2(CCC\1)C,-126.673,-19.9065,-13.318242,-12.772737,-37.947628,-38.51519,-97.427361,-101.6326,-1.4882687,-5.6967273,1721,0.007913378,0.004989653
CHEMBL2171448_14,FC(F)(F)C(O)(\C=C\C=C(/CC)\c1cc(OCc2cc(CO)c(cc2)CO)ccc1)C(F)(F)F,-129.39,-17.854,-13.313263,-13.397039,-30.462063,-27.884302,-85.681511,-94.764427,-7.8912416,-6.0744171,1335,0.006892277,0.002263885
C32181031_13,Clc1ccc(cc1)[C@@H]1Nc2c([C@@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1c3c(ccc1)cccc3)cc2,-108.902,-17.6682,-13.312564,-11.640684,-28.327497,-26.98893,-93.106247,-103.68159,-5.1052699,-5.7985768,1626,0.003331152,0.000683977
C62954607_1,O=C([O-])c1ccc(N2CCC3(CCCC3)CC2)cc1C,-84.4602,-19.0191,-13.305364,-10.996852,-25.577223,-24.374271,-81.133911,-84.35038,-8.0970764,-7.6169658,274,0.003880901,0.001459659
C14544233_19,O(C)c1ccc2c(cccc2)c1[C@@H]1Nc2c([C@@H]3[C@@H]1CC=C3)cccc2C(=O)NCc1ccccc1,-102.446,-14.9729,-13.284645,-12.391042,-30.356417,-28.883047,-95.521881,-109.98563,-7.0007291,-9.8526983,18,0.003996784,0.00492059
C38655707_1,Clc1cc(ccc1Cl)[C@H]1c2c(OC(N)=C1C#N)cc(OC(=O)c1ccc(F)cc1)cc2,-93.8103,-16.5154,-13.283391,-12.351927,-24.37779,-24.89525,-88.36956,-93.938408,-5.7906418,-5.0378852,2374,0.002150979,0.000930931
C20487297_9,Brc1cc(cc(Br)c1N[C@@H](CCc1ccc(O)cc1)C)C,-83.6867,-16.9418,-13.278619,-12.517711,-25.000181,-24.382292,-84.943161,-98.177933,-6.7326498,-6.9387097,651,0.002404279,0.001709226
C78498476_75,s1cccc1[C@H](NC(=O)CCCc1cc2CC(=O)Nc2cc1)c1ccc(cc1)[C@@H](CC)C,-108.872,-14.7727,-13.276479,-10.980838,-29.171398,-30.314732,-83.734222,-87.963173,1.3989528,-1.4871542,3788,0.002969726,0.00068866
CHEMBL222195_7,O[C@H]1C[C@H](O)C\C(=C\C=C/2\[C@@H]3CC[C@H]([C@H]([C@@H](CCC(O)(C)C)CC)C)[C@]3(CCC\2)C)\C1=C,-115.977,-19.4455,-13.276157,-11.80033,-33.860401,-35.524574,-81.356606,-88.051071,-3.5911589,-4.0412383,3000,0.005764398,0.003105203
CHEMBL2407821_7,O[C@H]1[C@@H](CCn2ncnn2)[C@H](O)C\C(=C\C=C/2\[C@@H]3CC[C@H]([C@@H](CCCC(O)(C)C)C)[C@]3(CCC\2)C)\C1=C,-112.01,-18.0584,-13.275957,-11.978356,-34.918732,-35.876572,-86.51664,-75.994957,0.83179921,1.667954,4421,0.005479291,0.002836515
C38649706_1,Brc1ccccc1C(Oc1cc2OC(N)=C(C#N)[C@H](c2cc1)c1ccc(cc1)C(C)(C)C)=O,-89.7333,-15.9449,-13.275772,-12.301215,-30.260763,-29.485098,-99.456215,-95.456886,-9.4322052,-7.5714488,298,0.006134476,0.002445677
C32529620_5,s1cc(-c2ccc(cc2)C)c(C(=O)N)c1NC(=O)CCSc1nc2c(cc(cc2C)C)c(c1)C,-110.507,-15.3577,-13.271768,-13.758125,-29.083797,-29.320501,-85.135765,-112.73722,-0.83635259,-4.3779526,2837,0.003155808,0.004147923
C13637825_9,O(CCCc1ccccc1)c1cc2[C@H]3[C@@H](CC=C3)[C@@H](Nc2cc1)c1ccc(O)cc1,-107.985,-18.4889,-13.271738,-13.757538,-31.126848,-31.588802,-103.27386,-105.77274,-8.4169798,-10.367459,7,0.007337827,0.006983971
C40202794_12,Clc1ccccc1CC(=O)NCCc1nc2c(n1CCCCOc1ccc(cc1)[C@H](CC)C)cccc2,-120.904,-13.7114,-13.248351,-10.770328,-35.82222,-36.343365,-64.467552,-94.105911,1.1488117,-0.58868802,3998,0.006387811,0.002439184
C08454103_22,Brc1ccccc1[C@H]1Nc2c([C@@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1c3c(ccc1)cccc3)cc2,-104.905,-17.752,-13.231821,-12.077621,-30.209496,-27.66361,-102.47013,-107.26733,-10.125094,-7.972136,166,0.007043657,0.003196603
C01186905_12,S1\C(=C/c2ccc(cc2)CC)\C(=O)N(CCCC(=O)Nc2ccccc2C(=O)[O-])C1=S,-106.662,-15.0802,-13.230744,-11.986662,-30.297358,-30.020035,-112.80497,-103.85089,-6.7317095,-6.626893,891,0.00575391,0.001703837
C03346630_42,s1cc(nc1-c1ccccc1)COC(=O)c1ccc(N=S(=O)([O-])c2sccc2)cc1,-96.4714,-13.2802,-13.228486,-12.085494,-27.784187,-27.414415,-86.882469,-113.01731,-4.6335907,-6.8915877,684,0.002057452,0.002635287
CHEMBL3745849_29,O[C@@H]1CC(C[C@@H](O)C1=C)=C\C=C/1\[C@@H]2CC[C@H](C#CC#C[C@@H](O)C34CC5CC(C3)CC(C4)C5)[C@]2(CCC\1)C,-76.5602,-19.9925,-13.226978,-13.900119,-36.324139,-37.219856,-51.625008,-113.53499,3.1752377,-7.2216239,461,0.004278602,0.008587586
C08455219_12,Clc1cc(ccc1)-c1oc(cc1)\C=C/1\SC=2N([C@H](C(C(=O)Nc3ccccc3C)=C(N=2)C)c2sccc2)C\1=O,-87.0897,-14.1348,-13.224268,-12.673924,-32.322678,-28.267206,-100.40774,-110.38814,-1.3912922,-0.91885662,3925,0.004666285,0.002689845
C87493677_9,S(C[C@@H](O)C[C@H](O)c1ccc(cc1)CO)c1oc(c(n1)-c1ccccc1)-c1ccccc1,-97.9379,-14.6453,-13.21699,-13.623925,-26.340666,-26.208731,-71.475464,-105.19466,-1.805519,-6.0674138,1348,0.001951615,0.002879822
C14477542_6,Clc1cc(Cl)ccc1[C@@H]1Nc2c([C@H]3[C@@H]1CC=C3)cc(S(=O)(=O)Nc1ccc(cc1C)C)cc2,-101.96,-18.2981,-13.216636,-13.503119,-26.861959,-26.493658,-80.638802,-97.938431,-8.9223289,-8.9064026,47,0.004486335,0.004648517
CHEMBL2407825_15,O[C@H]1[C@@H](CCn2nncc2)[C@H](O)C\C(=C\C=C/2\[C@@H]3CC[C@H]([C@@H](CCCC(O)(C)C)C)[C@]3(CCC\2)C)\C1=C,-109.576,-18.2216,-13.206345,-13.601174,-40.512249,-38.588284,-98.034325,-104.42039,0.7344715,0.20166346,4180,0.006511959,0.005302188
C54620593_7,Clc1ccc(N[C@@H](c2ccc3c(nc(cc3)C)c2O)c2sccc2)cc1C(F)(F)F,-95.1479,-15.5727,-13.200173,-10.660055,-23.317062,-21.933279,-87.090378,-99.036331,-7.505178,-5.6373177,1767,0.003307924,0.000186079
C21238163_9,Clc1cc(Cl)ccc1[C@@H](NC(=O)CSc1nnc(n1N)-c1ccc(OC(F)F)cc1)C,-105.379,-14.778,-13.196069,-12.410789,-27.371063,-25.011644,-104.99226,-105.60493,-5.6912179,-6.8169918,748,0.004355253,0.001997616
CHEMBL494338_9,O[C@H]1C[C@H](O)C\C(=C\C=C/2\[C@@H]3CC=C([C@]3(CCC\2)C)C2(CC2)CCCC(O)(C)C)\C1=C,-92.5378,-17.5408,-13.187471,-13.318914,-37.464283,-36.128345,-113.91388,-109.81268,-6.4624858,-7.8700175,186,0.007049375,0.007239567
C54620593_9,Clc1ccc(N[C@@H](c2ccc3c(nc(cc3)C)c2O)c2sccc2)cc1C(F)(F)F,-97.5251,-15.5724,-13.182775,-12.889861,-24.170679,-24.529961,-111.91452,-108.54968,-8.8751163,-7.4392982,358,0.006637821,0.00363278
CHEMBL2171449_27,O(Cc1cc(CO)c(cc1)CO)c1cc(-c2ccc(cc2CCC)C(O)(CC)CC)c(cc1)CC,-122.065,-13.1095,-13.171414,-13.569736,-30.794655,-31.735437,-97.242134,-130.22122,1.0790946,-1.9449078,3683,0.005688469,0.006256574
C13549701_4,Brc1cc(Br)cc(\C=C\2/S\C(\NC/2=O)=N\c2ccccc2Cl)c1O,-73.4146,-14.6018,-13.163591,-12.851742,-21.444368,-20.136362,-95.232521,-95.189056,-6.1401677,-6.049098,1370,0.002614192,0.001631191
C82107125_13,O=C(NCCc1cccnc1)[C@H]1CCCN(C1)C1CCN(CC1)Cc1ccncc1,-110.249,-16.8337,-13.160222,-13.175582,-32.218632,-33.567699,-91.977745,-110.78353,-5.2832108,-5.2015843,2213,0.00455736,0.00527104
CHEMBL2407826_44,O[C@H]1[C@@H](CCn2ccnc2)[C@H](O)C\C(=C\C=C/2\[C@@H]3CC[C@H]([C@@H](CCCC(O)(C)C)C)[C@]3(CCC\2)C)\C1=C,-115.861,-18.0625,-13.152455,-11.881296,-36.896805,-36.359901,-84.48999,-98.500999,0.037620168,-1.1672243,3867,0.006024303,0.002899098
C98214457_17,Oc1c(C=O)c(O)c([C@@H](CC(C)C)[C@]2(CCC(=O)[C@H]2[C@H]2[C@@H](CCC(=O)C)C2(C)C)C)c(O)c1C=O,-65.9728,-12.6257,-13.149392,-12.349121,-26.841698,-26.261415,-90.749886,-85.721809,-0.44048756,6.5853314,4916,0.002088632,0.000898411
C71575940_6,O1CCC[C@@H]1CNC(=O)C1CC[NH+](CC1)C1CCN(CC1)C(=O)c1ccoc1,-98.1744,-15.1354,-13.146167,-13.765243,-34.173077,-32.797531,-106.99677,-123.6461,-7.8362651,-7.6789565,247,0.00781894,0.008031566
C36056931_54,O=C(\C=C\C=1C=2[C@@H](N(C=1)C[C@H](O)CNCCc1c3cc(ccc3[nH]c1)C)CC=CC=2)c1ccccc1,-121.591,-16.8477,-13.146138,-11.406077,-32.312138,-30.354883,-93.028809,-88.923225,-3.9127624,-1.3225586,3831,0.005835311,0.000778031
C42352591_1,Br[C@H](C(C)(C)C)c1cc2oc([O-])nc2cc1,-79.0426,-19.247,-13.144243,-13.221294,-19.371191,-20.617079,-77.428787,-81.495323,-6.6681862,-6.7071724,826,0.002185069,0.002469091
C08618126_10,s1c2c(sc(c2)C(C)(C)C)c(C)c1C(O\N=C(/N)\c1cc(cc(c1)C(F)(F)F)C(F)(F)F)=O,-75.054,-17.0867,-13.144238,-11.549106,-27.620691,-26.884642,-64.189873,-73.009926,-7.5020218,-0.59797525,3995,0.003141461,0.000158299
C08618126_5,s1c2c(sc(c2)C(C)(C)C)c(C)c1C(O\N=C(/N)\c1cc(cc(c1)C(F)(F)F)C(F)(F)F)=O,-70.0361,-17.0474,-13.144238,-11.549106,-27.620691,-26.884642,-64.189873,-73.009926,-7.5020218,-0.59797525,3996,0.00314019,0.000158518
C23126474_27,s1c2C[C@H](CCc2c2c1N=C(NC2=O)CCC(=O)NCCc1c2c([nH]c1)cccc2)C(C)(C)C,-111.055,-16.2397,-13.137632,-12.55273,-30.568439,-30.704792,-94.857956,-105.1283,-0.68780488,-5.2815862,2140,0.004094501,0.002637823
C03663342_13,s1c(ccc1C(C)(C)C)[C@H]1C2=C(N(C(N)=C1C#N)c1cc(ccc1)C(F)(F)F)CC(CC2=O)(C)C,-75.3858,-7.88405,-13.137332,-11.628946,-27.945509,-27.308979,-79.475266,-87.995476,-1.5562686,-1.8127338,3708,0.001836017,0.000207726
C20710546_20,S(=O)(=O)(NC(C)(C)C)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1ccccc1OCc1ccccc1,-111.161,-18.0578,-13.135863,-10.942153,-32.743984,-31.616163,-90.042442,-92.521156,-1.1659342,0.14211527,4166,0.004732148,0.00145165
C78498476_74,s1cccc1[C@H](NC(=O)CCCc1cc2CC(=O)Nc2cc1)c1ccc(cc1)[C@@H](CC)C,-107.867,-14.8468,-13.135579,-13.221359,-30.195635,-33.610546,-67.636513,-114.00233,-1.7887065,-7.7359834,226,0.002896181,0.007264082
C14467711_4,Clc1cc(Cl)cc([C@@H]2Nc3c([C@@H]4[C@@H]2CC=C4)cc(OCCc2ccccc2)cc3)c1O,-106.222,-18.4972,-13.125024,-11.948449,-27.41881,-27.616011,-92.080032,-97.168289,-8.5322981,-7.2842031,439,0.004882792,0.001430274
C21234558_24,O(C(C)C)c1ccc(cc1)[C@H]1CC(=O)C2=C(Nc3c(N[C@H]2c2c4c(ccc2)cccc4)cccc3)C1,-77.8858,-18.5787,-13.12414,-12.239911,-30.691483,-28.440607,-70.241898,-96.695213,1.9364762,-2.7449033,3432,0.002401837,0.001029791
C14274615_10,Clc1c2c(ccc1)c(ccc2)C(=O)NC(=S)Nc1cccc(-c2oc3c(n2)cc(Cl)cc3)c1C,-100.404,-17.8082,-13.122531,-13.019653,-26.847364,-27.806602,-86.59951,-112.1407,-2.0619156,-5.9274917,1493,0.001975735,0.003317925
C17085968_5,Brc1cc(Br)c(O)cc1[C@H]1NC(=O)c2c3CC[C@H](Cc3sc2N1)C(C)(C)C,-84.4106,-19.1765,-13.111134,-12.02783,-25.589767,-24.673618,-89.623001,-96.401398,-5.9997954,-5.8704281,1558,0.002028435,0.000790381
C97969157_8,Clc1cc(ccc1Cl)[C@H]1N(C(=O)C([O-])=C1C(=O)c1cc2C[C@@H](Oc2cc1)C)c1sc2cc(ccc2n1)C,-71.344,-16.598,-13.110214,-11.230742,-27.295912,-27.739637,-85.617455,-102.95979,1.1000377,1.0036677,4322,0.001830312,0.000487399
C58848188_13,Clc1cc(NS(=O)(=O)c2cc3[C@@H]4[C@@H](CC=C4)[C@H](Nc3cc2)c2ccc(cc2)C(C)(C)C)c(cc1)C,-98.8146,-17.5091,-13.107224,-13.080162,-30.90802,-30.463831,-103.86909,-90.691895,-6.2369089,-7.0049772,608,0.004552081,0.003062716
C20886336_4,Clc1ccc(cc1)[C@@H]1Nc2c(NC3=C1C(=O)C[C@@H](C3)c1ccc(cc1)C(C)(C)C)cccc2,-91.4038,-17.8629,-13.104238,-10.464544,-27.263218,-27.176294,-73.290512,-75.861626,-1.3369598,-0.67361432,3977,0.001775407,4.63E-05
C14466245_4,Clc1ccccc1[C@@H]1Nc2c([C@@H]3[C@@H]1CC=C3)cc(S(=O)(=O)Nc1c(cccc1C)C)cc2,-95.6355,-15.3342,-13.103959,-11.052067,-27.734621,-28.201134,-81.42614,-90.088661,-5.4362407,-4.9342093,2455,0.001837791,0.000140212
C97947960_28,Brc1cc(cc(OCC)c1[O-])-c1scc(n1)CSc1nnc(n1C)-c1cc2OCOc2cc1,-102.273,-15.2215,-13.100177,-15.495609,-25.868769,-27.341536,-82.163315,-93.825729,0.83366227,-0.62362218,3988,0.001966755,0.00271788
C33310139_30,s1c(ccc1S(=O)([O-])=N[C@H](C)c1cc(OC)c(OC)cc1)-c1scc(n1)CC,-89.8714,-10.4657,-13.0996,-12.46242,-27.117886,-25.234596,-89.897079,-107.19662,-6.5542903,-6.0401731,1377,0.002254034,0.001985758
CHEMBL1834893_12,O(C[C@H](O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)c1cc(C)c(O[C@H](CCO)CO)cc1,-126.685,-14.2415,-13.082786,-13.906077,-34.707081,-33.807568,-100.05011,-125.84253,-0.13083266,-3.6509774,3153,0.007789628,0.007011491
C12571069_11,Brc1cc(ccc1OCC(=O)NC(=S)NNC(=O)c1sc2c(cccc2)c1Cl)C,-88.2619,-18.6626,-13.082668,-12.188765,-25.238876,-24.892227,-83.247452,-108.30688,-1.4399872,-3.1753592,3315,0.001751408,0.001795283
C58846643_10,Brc1ccc(cc1)[C@H]1Nc2c([C@@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1cc(cc(c1)C)C)cc2,-95.8593,-17.9322,-13.078289,-11.506392,-27.112383,-28.139942,-86.903519,-94.949348,-4.6604595,-5.3463588,2068,0.001857443,0.000285584
C43765334_32,Brc1ccccc1[C@H]1Nc2c([C@H]3[C@@H]1CC=C3)cc(S(=O)(=O)Nc1cc(C)c(cc1)C)cc2,-95.1358,-17.9348,-13.077764,-12.141563,-30.663036,-29.337322,-87.249069,-102.88514,-3.6367571,-5.5955248,1807,0.002455787,0.00135599
C16401415_59,Clc1cc(Cl)ccc1COc1ccc(Cl)cc1CNCCc1ccc(S(=O)(=O)N)cc1,-107.02,-17.8472,-13.077038,-10.194942,-24.254515,-23.790155,-80.624763,-84.34584,-3.1237142,-2.4108665,3540,0.002321329,1.34E-05
C20720293_10,S(=O)(=O)(Nc1c(cccc1C)C)c1cc2[C@@H]3[C@H](CC=C3)[C@H](Nc2cc1)c1c2c([nH]c1)cccc2,-92.8079,-15.6859,-13.073088,-13.095624,-30.482859,-29.829958,-107.52679,-114.01685,-8.4117804,-6.3683319,1087,0.006524635,0.004176849
C08896326_27,Clc1cc(Cl)ccc1-c1oc(cc1)C(=O)NC(=S)Nc1sc2c(CC[C@@H](C2)C)c1C#N,-92.3479,-19.8061,-13.070543,-12.512366,-26.331474,-25.912769,-97.809204,-86.286453,-6.9475803,-6.8226514,744,0.00331375,0.002063103
C13347807_65,s1cccc1Cc1nnc(SCC(=O)NCc2ccc(cc2)C(=O)[O-])n1CCc1ccccc1,-116.624,-11.1946,-13.067156,-12.17274,-28.461845,-25.729107,-70.017136,-82.610352,0.51247978,-3.5106719,3200,0.003554219,0.000680462
C15945785_10,Ic1cc(ccc1O)[C@@H]1N=C(O)c2c3CC[C@@H](Cc3sc2N1)C(CC)(C)C,-89.0849,-19.1232,-13.059228,-12.519449,-27.434444,-26.567068,-79.878746,-93.883644,-6.2808547,-5.4016433,2020,0.001889241,0.001348472
C96585993_8,Clc1ccc(cc1\N=C(/[O-])\C(=C/c1cc(OC)c(OC(=O)c2ccccc2)cc1)\C#N)C(F)(F)F,-97.6562,-10.6002,-13.047676,-12.8601,-26.665998,-26.030935,-107.44521,-115.86143,-6.5215931,-7.1893091,487,0.004179808,0.004211417
C87493677_19,S(C[C@@H](O)C[C@H](O)c1ccc(cc1)CO)c1oc(c(n1)-c1ccccc1)-c1ccccc1,-101.149,-14.7596,-13.033689,-11.166394,-27.414192,-27.997149,-85.896782,-86.347282,-5.9275212,-0.3118884,4060,0.001990679,0.000121677
C98218329_12,Brc1cc(ccc1OC)C(=O)c1sc2nc(cc(c2c1N)C(F)(F)F)-c1ccc(cc1)C,-87.022,-16.4238,-13.020666,-12.859902,-27.804375,-27.879169,-83.873352,-100.52785,-5.5449834,-9.1627951,32,0.001769323,0.004311066
C83252606_1,Brc1ccc(cc1)[C@H]1N/C(/[NH+]=C/2[C@H]1CCC\C\2=C/c1ccc(Br)cc1)=N\C#N,-84.6704,-16.1996,-13.015767,-12.492424,-24.32843,-22.955715,-85.779297,-94.431297,-7.475771,-6.7349701,802,0.002998788,0.001439972
C06281954_4,s1c2nc3c(cc(cc3)C)cc2c(N)c1C(=O)N1c2cc(ccc2Sc2c1cccc2)C(F)(F)F,-75.7197,-19.3106,-13.002959,-12.291412,-24.947218,-24.39397,-91.829216,-94.28878,-2.3508074,-3.2647626,3287,0.001995073,0.001221651
C33522787_12,o1c2c(cc1C(=O)C=1[C@H](N(CCC[NH+](C)C)C(=O)C=1O)c1ccc(OCCCCCC)cc1)cccc2OC,-108.88,-15.9353,-13.002536,-10.557983,-28.48172,-30.335506,-59.484726,-66.684555,-2.6683774,17.325994,5285,0.002591213,0.000678673
